OBJID,EL_RAW,CS_RAW,DEB_AMATEUR,EXPERT
587735491356459189,0,1,U,L
588017978904412302,0,1,S,L
588848899929014554,0,1,S,L
588017991769129172,0,1,S,L
588298663047069852,0,1,S,L
588848900465885506,1,0,U,M
587736541482385426,0,1,S,L
587739709021028592,0,1,S,L
588017703483408448,0,1,S,L
587739828739506308,0,1,S,L
588017702946603452,1,0,U,L
588848900465950751,1,0,E,M
587726101485125759,1,0,U,M
587739720299774098,0,1,S,L
587736808842657942,0,1,S,L
587739720299774118,0,1,S,L
588848900465950888,1,0,U,M
587733397561999407,1,0,E,M
587736914603868378,0,1,S,L
588848900465950902,1,0,U,M
587729776908697820,0,1,S,L
587722983903985828,1,0,E,M
587739131346354381,1,0,S,L
588848900465950920,1,0,U,M
587733410447229117,1,0,U,M
587739706873807014,1,0,U,L
588017977830801556,0,1,S,L
588848901002821819,1,0,U,M
587739720299774127,1,0,U,L
588848900465950941,1,0,E,M
588017704020279595,0,1,U,L
587736523763745039,0,1,S,L
587739827129024705,0,1,S,L
587722982293372986,1,0,E,M
587722983903985892,0,1,S,M
588018056187543757,0,1,S,L
587722983367114960,1,0,U,M
588007004720529583,1,0,U,M
587739828739506356,0,1,S,L
587729971250200754,1,0,U,M
588011124120748122,1,0,E,M
588011123584008361,1,0,U,L
587739608103059589,0,1,S,L
587739706873807102,1,0,S,L
587739706873807085,0,1,S,L
588848900465951018,1,0,U,M
587729971787071760,1,0,U,M
587736525374357784,0,1,S,L
587726032264953948,0,0,S,L
587736963458400378,0,1,S,L
587722983367115055,1,0,E,M
588017606305448060,1,0,E,M
587739809951645787,0,1,S,L
587736542019322004,0,1,S,L
587729971250200672,1,0,U,M
587736809379528887,0,1,S,L
587739706337001683,0,1,S,L
587736525911228618,0,1,S,L
587736963458400282,0,1,U,L
588017604695031864,0,1,S,L
587729971250200847,0,1,S,L
587729777982505249,0,1,S,M
588017978904477723,0,1,S,L
587739381524201634,0,1,S,L
587729971787071791,1,0,U,L
588007003647049851,1,0,U,M
587735491356524661,0,1,S,L
587726102022062220,1,0,E,M
588017979441283189,0,1,S,L
587730023327596734,0,1,U,L
587739720299839570,0,1,S,L
588017978367672537,0,1,S,L
587736809916399788,0,1,S,L
587739706873872474,0,1,S,L
588007003647049858,0,1,U,M
588017711514583240,0,1,S,L
587729158976438383,0,1,S,M
587739706873872517,1,0,S,L
588017704557215987,0,1,S,L
587726032265019471,0,1,S,L
588017115054932133,1,0,U,M
587739406794358916,0,1,S,L
588017711514648742,0,1,S,L
587733428159250588,0,1,S,L
588848900466016557,0,1,U,L
587739809951711430,0,1,S,L
588017712051388458,0,1,S,L
587726032801890578,1,0,U,M
587739829276442759,0,1,S,L
587733604793385070,0,1,S,L
587726032265019641,0,1,S,L
587739132956901536,0,1,S,L
588017704557281316,0,1,S,L
588017978367672455,1,0,U,M
587733410447360143,1,0,U,M
587736940372361420,1,0,E,M
587729777982570735,0,1,U,M
588017948289466489,0,1,U,L
587735667454640177,0,1,S,L
587735696452091997,0,1,S,L
587736940372361279,1,0,U,M
587736962384789673,1,0,S,L
587736477054402759,1,0,S,L
587729777982570749,1,0,U,M
588017979441348615,1,0,E,M
587729971250266395,0,1,U,L
587730022253920373,0,1,S,L
587726014011736208,0,1,S,L
587729777982570755,0,1,S,L
587736807769112603,0,1,S,L
587735697525637310,0,1,S,L
587739706873938001,0,1,S,L
587736478128079094,0,1,U,L
587739707410743497,0,1,S,L
587739809951711344,0,1,S,L
587735491356590251,1,0,U,M
588011122510528613,1,0,U,M
587736963995271414,1,0,U,L
588007003647115394,0,1,S,L
587736478128079124,0,1,S,L
588017991769260271,0,1,S,L
587726015085478016,0,1,S,L
587736942519582917,0,1,S,L
588018054577258651,0,1,S,L
588017979441348698,1,0,E,M
587739810488582145,0,1,S,L
587739720836776036,0,0,S,L
588017990695583836,0,1,S,L
587739811025387669,0,1,S,L
587729777982636072,1,0,E,M
587729157902762186,1,0,U,L
588848901002953009,0,1,S,L
588298664120811757,0,1,S,L
587729971787202757,1,0,E,M
587725816956715153,0,1,S,L
588011218601508969,0,1,S,L
587733399172481174,0,1,S,L
588848899929276571,0,1,S,L
587728920058462342,0,1,U,L
588848900466147353,1,0,E,M
587726100411580576,0,1,S,L
587736525911359607,0,1,S,L
587726015622349149,1,0,U,L
587730023327727709,0,1,S,L
587736524837683355,0,1,S,L
587739707410743554,0,1,S,L
587739130809745509,0,1,S,L
587739707410808979,1,0,U,L
587739706337132712,1,0,U,L
587739608640061508,0,1,S,L
587739809951776976,0,1,S,L
587739721373581466,0,1,U,L
587739457223983223,0,1,U,L
587729778519507231,0,1,S,L
588017704557346868,0,1,S,L
587739707410808993,0,1,U,L
587736542019453068,0,1,S,L
587739381524332714,1,0,U,L
587729972324073633,1,0,U,M
587729777982636136,1,0,U,M
587736477054468285,1,0,U,L
587739828202832059,0,1,S,L
587732482222981204,1,0,U,M
587722983367311617,1,0,S,L
587739132420227162,0,1,S,L
587732482759786588,1,0,U,L
588017992306196600,0,1,S,L
587736963995336808,1,0,U,L
587739379913916542,0,1,S,L
587735665307615426,0,1,S,L
588017991769391270,0,1,S,L
588017990695649444,0,1,S,L
588017702946799967,0,1,U,L
587739708484485253,0,1,S,L
587729971250397252,0,1,S,L
588017114518257819,1,0,U,L
588017605768773745,1,0,U,L
587732482222981243,0,1,S,L
587739706337198208,0,1,S,L
587739810488647843,0,1,S,L
587739609176866891,0,1,S,L
587722983367311719,0,1,S,M
588848900466213031,0,1,S,L
587733605330190506,0,1,S,L
587739809414971531,0,1,S,L
588017605768773746,1,0,U,L
587729159513440352,0,1,S,L
587732484906942594,0,1,S,L
587733605330190529,1,0,U,M
588011219138379780,0,1,U,L
587739719763230742,1,0,U,L
587722983367376979,1,0,U,M
587736477591404772,0,1,U,L
587739457760919625,0,1,S,L
587739708484550794,0,1,S,L
587729971787333834,0,1,S,L
587733604793450759,0,1,S,L
587739810488713381,1,0,U,L
587736542019518746,0,1,S,L
587726102022258765,1,0,U,M
587736543093260458,0,1,S,L
587728917374763138,1,0,E,M
588017114518257877,0,1,S,L
588298662510526696,0,1,S,L
587739380450787437,0,1,S,L
587739810488713434,0,1,S,L
587729971787333864,1,0,U,M
587725552292266159,1,0,U,M
587736543630131336,0,1,S,L
588017703483736267,0,1,S,L
587736809379791041,0,1,S,L
587732484907008016,1,0,U,L
587729777445896400,1,0,E,M
587736584429043894,0,1,S,L
587739406257750182,0,1,S,L
587739721373712569,0,1,S,L
587730021717246180,0,1,S,L
587736915677872418,0,1,S,L
588018055651000465,0,1,S,L
587729157902958816,0,1,S,L
588017625629524137,0,1,S,L
587739811562389567,0,1,S,L
587739829276639349,0,1,S,L
588848899929407685,0,0,S,L
587739829276639382,0,1,S,L
588017947752857714,1,0,S,L
587736916751614159,0,1,S,L
588298662510592149,0,1,S,L
588011218601640047,1,0,U,M
587736478128341165,0,1,S,L
587732484907008163,0,1,S,L
587739811025584190,1,0,E,L
587735665307746392,0,1,S,L
587735666381291698,0,1,S,L
587735666381226178,0,1,S,L
588011219138379940,0,1,S,L
587739828739833976,0,1,S,L
587726015622545646,1,0,U,M
588017704557478165,1,0,U,L
587733605330321602,1,0,U,M
587726102559195272,1,0,U,M
587735490819981469,0,1,S,L
587728918985113703,0,1,S,L
588017711514845288,0,1,S,L
588007004720726225,1,0,U,M
587739457760985246,0,1,S,L
588017991232651499,0,1,S,L
587732484370202828,0,1,S,L
588848901003215054,0,1,S,L
587739829276704884,0,1,S,L
587739721373778031,0,1,S,L
588017947216052396,1,0,U,M
587739406257815810,0,1,S,L
587739811025649773,1,0,U,L
588018054577455232,0,1,S,L
587739809951973566,0,1,S,L
588017947752857746,1,0,E,M
587726100948648163,1,0,U,M
587722982293766366,0,1,U,M
587736940909428860,0,1,S,L
587733605867061446,1,0,U,M
587739829276704942,0,1,S,L
588298664121008317,0,1,S,L
587739828203094156,1,0,U,L
587726100948648171,0,1,S,L
587739406257815825,0,1,S,L
587739458834661487,0,1,S,L
587729776909091135,1,0,U,M
588017947752923179,0,1,S,L
588017947216117894,1,0,U,M
588017979978416210,0,1,S,L
587733605867061461,1,0,U,M
587733603719971039,1,0,U,M
587736477591535784,1,0,U,L
587739609713868928,0,1,S,L
588017116128739575,0,1,U,L
588017992306393314,0,1,S,L
587736807232504034,0,1,S,L
588298663047463127,1,0,U,M
587736940372623544,0,1,S,L
588298664121008353,0,1,S,L
588017605232099455,1,0,U,M
588017116128804901,0,1,S,L
587739406257881182,0,1,S,L
587739130809942177,1,0,S,L
587739829276704988,1,0,U,L
587733603183231155,1,0,E,M
587729970713723123,0,1,S,L
587739458834661420,0,1,S,L
587739827666223267,0,1,S,L
588007005794271338,0,1,S,L
587730021717377097,0,1,S,L
587733605867126814,0,1,S,L
587732483296723116,0,1,S,L
587733604256776418,1,0,U,M
587722982830637180,0,1,S,L
587726102022455385,1,0,U,M
587739828739899568,0,1,S,L
587739380450918596,0,1,U,L
587739381524529259,0,1,U,L
588017605232099484,0,1,S,L
587739810488844476,0,1,S,L
587733428159512742,0,1,S,L
587726100948713678,0,1,S,L
587736809379922044,0,1,S,L
587733428696252564,0,1,S,L
587736478665277508,0,1,S,L
587729970713723024,0,1,S,L
587736542019715262,0,1,S,L
588017992306458837,1,0,U,L
588017627240005816,0,1,S,L
587739406794686695,0,1,S,L
587733604256841882,1,0,U,M
587736808843116599,0,1,S,L
587739720300232839,0,1,S,L
587736961848311978,0,1,S,L
587739828739965082,0,1,S,L
588017991232782476,0,1,S,L
587739827666288770,0,1,S,L
587739720300232869,1,0,U,L
587739458834727061,0,1,S,L
587732483296723127,1,0,U,L
587733398635937967,1,0,S,L
587733412057907341,1,0,E,M
588017948289794052,0,1,S,L
587739379914178683,0,1,S,L
587736542019715333,0,1,S,L
587739707947876579,1,0,U,L
587736543093457128,0,1,S,L
587729777982963917,0,1,S,L
587736543093457144,0,1,S,L
588017991769653413,0,1,S,L
587726015622676680,1,0,U,M
588017991232782517,0,1,S,L
588017991769653431,0,1,S,L
587735666381357219,0,1,S,L
587739407868297424,0,1,S,L
588017991232782532,0,1,U,L
587735695378808930,0,1,S,L
587739810488909894,0,1,S,L
588298664121073781,0,1,S,L
587735665844551751,0,1,S,L
588017115055259785,0,1,S,L
587736963458793581,0,1,S,L
587726032265478346,1,0,S,M
587739827129548891,0,1,S,L
587739811562586323,0,1,S,L
587730021717442819,0,1,U,L
588017625629720686,0,1,S,L
587739829276835954,0,1,S,L
587733604793647242,0,1,U,L
587729157903155293,0,1,U,L
587722984441380903,1,0,E,M
587732484907139227,1,0,U,M
587725817493651576,0,1,S,L
587722984441380938,0,1,U,L
587739406257946813,0,1,S,L
587739609714000006,0,1,S,L
588018056724676763,0,1,S,L
587736543093522443,1,0,U,L
588017116128870540,0,1,U,L
588017702947127594,0,1,S,L
588017991232848043,0,1,S,L
587733604256841770,0,1,S,L
587733428159512942,0,1,U,L
587726033876090917,1,0,U,L
588017627776876609,0,1,S,L
588017702410321938,0,1,S,L
587736940372754584,0,1,U,M
587729778519900401,1,0,U,M
587736543093522597,0,1,S,L
587735491356917943,0,1,U,L
588017627776876785,1,0,E,M
587739131346878674,0,1,S,L
587726033339220164,1,0,U,M
587739809952104658,0,1,S,L
588017979978481880,0,1,S,L
587733429769863360,1,0,U,L
587733397025652859,0,1,S,L
587729776909287630,1,0,U,M
587722982293897555,1,0,U,M
587736523764334706,0,1,U,L
587739130810073261,0,1,S,L
588017116128870458,1,0,U,M
587736940372754598,0,1,S,L
587739706337525886,0,1,S,L
587736543093522683,1,0,U,L
588011124657881199,0,1,S,L
587726033339285660,1,0,U,M
587736915678134379,0,1,S,L
587736940372820075,0,1,S,L
587739719763493022,0,1,S,L
587733412058038350,1,0,U,M
588017702410322248,0,1,S,L
587736915678199818,0,1,S,L
588011218601771209,1,0,E,M
587732483296854177,1,0,U,M
587736583892500595,1,0,U,M
587729778519965912,1,0,U,M
588011124657881196,1,0,U,M
587735490283372731,0,1,U,L
587733605330452639,0,1,S,L
587733427086033068,0,1,U,L
587739130810138768,0,1,S,L
587733603720167493,0,1,U,L
587736941446430887,0,1,U,L
587739459371663514,1,0,U,L
588298663047594171,1,0,U,M
587733428159578329,0,1,S,L
588017116665675987,1,0,U,M
587739458298052709,1,0,U,L
587726015622807632,0,1,S,L
587726101485781141,0,1,S,L
587726015622807741,0,1,U,L
587722982830833846,1,0,U,M
587732483833659538,0,1,S,L
587739719763558489,0,1,S,L
588017116665741444,1,0,U,M
588298663584399568,0,1,S,L
587730022254444723,0,1,S,L
587730022254444725,0,1,S,L
588017116128936107,1,0,U,M
588018055114391700,0,0,S,L
587733605330452689,0,1,S,L
587736542019911836,0,1,S,L
587739827666485378,0,1,U,L
587735666918228134,0,1,S,L
587739458834858213,1,0,U,L
587729970177048926,1,0,E,M
588848899929735460,1,0,U,M
587739609714131077,0,1,S,L
587733429769928810,1,0,U,M
587739407331688613,0,1,U,L
587732482223308965,0,1,S,L
587726031728738590,0,1,S,L
587733412058103934,0,1,S,L
587728919522050172,0,1,S,L
587735490820243740,0,1,S,L
587732483833725018,0,1,S,L
588017992306655537,0,1,S,L
587739706874462291,0,1,S,L
587729776372547621,1,0,U,M
588017604695556222,1,0,U,M
587733410984493222,1,0,U,M
587729778520031458,0,1,S,L
587730021717639414,1,0,S,L
587736584429371686,1,0,U,M
587729160050770130,0,1,S,L
587739826592874644,0,0,S,L
587736477591797902,0,1,S,L
587739829276967072,0,1,U,L
588848899392929973,0,1,S,L
587732482760114271,1,0,U,M
587726100948975663,0,1,S,L
587739810489106482,0,1,S,L
587733428696449162,1,0,U,M
588017702947324170,0,1,S,L
587736479202410631,0,1,S,L
587739828740161720,0,1,S,L
587739721374105764,0,1,S,L
588017115055456310,0,1,S,L
588018055114522733,0,1,S,L
588848901003542615,1,0,E,M
587736940372885634,0,1,S,M
588017990159302892,0,1,U,L
588011123584401439,0,1,S,L
587733604256973019,1,0,U,M
588017977831456819,0,1,S,L
587735665307943107,1,0,U,M
588011123584401422,1,0,E,M
587728918985310245,1,0,E,M
588017978905067692,0,1,S,L
587735490820309067,1,0,E,M
588011218601902161,1,0,U,M
588018054577717429,0,1,S,L
588848901003542735,1,0,E,M
587729777446355124,1,0,U,M
587729971250921717,1,0,E,M
587729776909484197,1,0,U,M
588017627777073269,0,1,U,L
587739827129745579,0,1,S,L
587726015086067803,1,0,U,M
587729971250921741,0,1,S,L
588017712051912750,0,1,S,L
587735491357049040,1,0,U,M
588848899392995644,1,0,U,M
587726015622938856,1,0,U,M
588298663047725135,0,1,S,L
587736525911949535,0,1,S,L
587735697526096009,0,1,S,L
588017626166657280,1,0,U,M
588848900466737225,1,0,U,M
587739828740227144,0,1,S,L
588017702410518710,0,1,S,L
587736543630590157,0,1,S,L
587733410984558760,1,0,E,M
587729777983226137,0,1,U,L
587733397562654819,0,1,U,M
588011217528357035,0,1,S,L
588848901003608311,1,0,U,M
587730022254575915,0,1,S,L
587733604257038555,0,1,S,L
587736942520172728,0,1,U,L
587726101485912267,0,1,S,L
587733604257038345,1,0,U,L
588017991769915620,0,1,S,L
587739131347140802,1,0,S,L
588017603622076464,0,1,S,L
587736477591928926,0,1,S,L
588017979441938586,1,0,U,M
587739406795014308,0,1,S,L
587728917911765115,0,1,S,L
587739706874593429,0,1,S,L
587736809380315320,0,1,S,L
588017947753250860,0,1,S,L
587726101485912304,1,0,U,M
588017711515173082,0,1,S,L
587739809415561342,0,1,S,L
588017115592261787,1,0,U,M
588011124658012263,1,0,U,M
587736916215267502,1,0,U,L
587729158977159386,0,1,S,L
587739707411398778,0,1,S,L
587736808843444333,1,0,U,L
587739406795014340,0,1,S,L
587729971250987270,1,0,U,M
587733399173005418,0,1,U,L
588017710978367696,0,1,S,L
587732482223440011,0,1,S,L
587729778520162521,1,0,U,L
587728917911830602,1,0,E,M
587728917375090795,1,0,E,M
587739828740292817,0,1,S,L
588017604695687232,0,1,S,L
587726100949106875,1,0,U,M
587726101485977766,0,1,U,L
587730023328383143,0,1,S,L
587729777446420787,1,0,U,M
587726102559719589,0,1,S,L
588017991233175701,0,1,S,L
587739407331885183,0,1,S,L
587726101485977799,1,0,U,M
587733604793843878,0,1,S,L
587735489210024059,0,1,S,L
588017977831587977,1,0,U,M
588017704021196905,0,1,S,L
588298662511050862,0,1,S,L
588017603622142041,0,1,U,L
588018055114588289,0,1,S,L
588017627240333559,0,1,S,L
588017991233175738,0,1,S,L
587728917375090814,0,1,U,L
587729158440354085,1,0,E,M
587736541483303111,0,1,S,L
587729776909615237,1,0,U,M
588017979442004114,1,0,U,M
588017711515238621,0,1,S,L
588017626703593663,0,1,S,L
588017979442003997,0,1,S,L
587726101486043276,0,1,S,L
587733397025914967,1,0,U,M
587733412594974927,1,0,E,M
587736914604785830,0,1,S,L
588011124121272512,1,0,U,L
587739720300626119,1,0,U,L
587726016160006320,1,0,U,M
588011217528422584,1,0,U,M
587725818567393313,0,1,S,L
588017604695752886,0,1,U,L
587735665844879585,1,0,U,M
588017702410715266,0,1,S,L
587739809415692405,0,1,S,L
587736524838404339,0,1,S,L
587729158440419736,0,1,S,L
587736478128930972,0,1,S,L
587736941446693045,0,1,S,L
588848898856255750,1,0,U,M
587736963995992226,0,1,S,L
588011218601967789,0,1,S,L
587729971787989256,1,0,U,M
588017703484391705,0,1,S,L
587732484370661592,0,1,S,L
587736477055254647,0,1,S,L
587735664771399710,1,0,E,M
588017712052043874,0,1,U,L
587733412058300516,0,1,S,L
587733410984755304,0,1,S,L
587729971251118379,1,0,U,M
587726014012588240,0,1,S,L
587735694842331288,0,1,S,L
587726101486108813,1,0,E,M
587739707411529908,0,1,U,L
588017948290187387,1,0,U,L
587726102559850639,1,0,U,M
587736584966439047,0,1,S,L
587739720837496982,0,1,U,L
587736586039984406,0,1,S,L
588017702410715334,0,1,U,L
587733411521495164,1,0,E,M
587739408405626940,0,1,S,L
587736916215398524,0,1,S,L
587739131347271810,0,1,S,L
587739811026174243,1,0,U,L
587739809415757918,0,1,S,L
587736584966439111,1,0,U,M
587739707948400786,0,1,S,L
587732484907532479,0,1,S,L
588298663584661693,0,1,S,L
587729159514226910,0,1,S,L
587736542557110476,0,1,S,L
588848898856386730,0,1,S,L
587739133494558749,0,1,S,L
587735490820505731,1,0,U,M
587726100412432418,0,1,S,L
587736477592125662,0,1,S,L
587735490820505758,1,0,U,M
588007004721119447,1,0,U,M
588011218065293403,1,0,U,M
587736584966504630,0,1,S,L
587736809380511963,0,1,S,L
587739810489434228,0,1,U,L
588017990159630485,1,0,U,L
587722984441905182,1,0,U,M
587729971251183927,1,0,U,M
587729970714313001,0,1,S,L
587726032266002566,1,0,U,M
588011122511052909,1,0,U,M
587726100412432601,0,1,S,L
587739811026239696,0,1,S,L
587725816420433981,0,1,S,L
588017712052109500,0,1,S,L
588018055114719468,0,1,S,L
587726031729131741,1,0,U,M
588011217528488142,1,0,U,M
587735665308139750,0,1,S,L
588011218065293427,0,1,S,L
588298662511181904,0,1,S,L
587736524838535448,0,1,S,L
587735696989552701,0,1,S,L
587726102559916193,0,1,S,L
588017626703724799,0,1,S,L
587739810489434379,0,1,S,L
587730023328579811,1,0,U,L
587728918985506877,0,1,S,L
587729158977421604,0,1,S,M
587730023328579816,0,1,S,L
587736941983629416,1,0,E,M
588017713125720230,0,1,S,L
588017704021393656,0,1,S,L
587726101486239921,1,0,U,M
587733603720429766,0,1,S,L
588017116129329251,1,0,E,M
588017703484522784,0,1,S,L
588017949363863761,0,1,S,L
587726101486239920,1,0,U,L
587739407332081830,0,1,S,L
587733603720495246,0,1,S,L
588017949363863729,1,0,E,M
587736915678658896,0,1,S,L
587726101486239797,0,1,S,L
588017979978940611,0,1,S,L
587736546040414520,0,1,S,L
587735489210220705,0,1,S,L
588017978905395267,0,1,S,L
588007005257924726,1,0,U,M
587733428696711289,0,1,S,L
587733399173202006,1,0,U,M
587739131347402802,0,1,S,L
587736546577285461,0,1,S,L
587739408405758038,0,1,S,L
587726031729197254,0,1,S,L
587729970714378559,1,0,U,M
588017991233437857,0,1,S,L
588298664121532598,0,1,S,L
587739380451573871,0,1,S,L
588017978368589955,1,0,E,M
587739810489499865,0,1,S,L
587726100412563575,1,0,E,M
587739720837693531,0,1,S,L
587736916752400401,0,1,S,L
587729158440615988,0,1,U,L
587736809917448401,0,1,S,L
587733605330780328,0,1,S,L
587736963996123225,0,1,S,L
587726031729197170,1,0,U,M
588298663584792787,1,0,U,M
587739811026305291,0,1,S,L
587726100949434498,0,1,U,L
587733429233516657,1,0,U,M
588011219138904215,0,1,S,L
587730022791839922,0,1,S,L
588017704021459147,0,1,S,L
587726015623332099,0,1,S,L
587726031729197311,1,0,U,M
587733428696711294,0,1,S,L
588017948827123925,1,0,U,M
587722983905100085,0,1,S,L
588017948290384009,1,0,U,M
587733397562917031,0,1,S,L
587733429233516695,1,0,U,L
587735491357376637,0,1,S,L
587730022791839986,0,1,S,L
587733429770256531,1,0,U,M
587739828203749629,0,1,S,L
588017604159209500,0,1,S,L
588017979979071642,0,1,S,L
587736478665998468,0,1,S,L
588018055651655756,0,1,S,L
588017704021459220,0,1,S,L
588017116666200167,0,1,S,L
587736585503375439,1,0,E,M
588011123047923850,0,1,S,L
588017704021459235,0,1,S,L
588018055114850522,0,1,U,L
588017991770308870,0,1,S,L
587733604794040510,0,1,S,L
587733428696711349,1,0,E,M
587736541483565183,0,1,S,L
587729158440681740,0,1,S,L
587729971251380373,1,0,U,M
588017978905460867,0,1,S,L
587736478129127685,1,0,U,L
587726100412629144,1,0,U,L
587736916215595230,0,1,S,L
587739809952759863,0,1,U,L
587739811026370830,0,1,S,L
588298663048052965,0,1,U,L
588017712052240540,0,1,S,L
587739406795407517,0,1,S,L
587736963996254288,0,1,S,L
587733412058431638,1,0,U,M
587726031729328287,1,0,U,M
587733410984951904,0,1,S,L
588017712052306013,0,1,S,L
587730022791905484,0,1,S,L
587736477592322243,0,1,S,L
587739827667009662,0,1,S,L
587730023865647262,0,1,S,L
587739809415954656,0,1,S,L
588017116129394857,0,1,S,M
588017704021524744,0,1,S,L
587733411521691793,0,1,S,L
588017703484719294,0,1,S,L
587733429770322026,1,0,E,M
587739810489630914,0,1,S,L
588017605232820264,1,0,U,M
587730021718229213,1,0,U,L
588018056188461186,0,1,U,L
587736808307097809,0,1,U,L
587732483834183717,0,1,S,L
587730022255100099,0,1,U,L
587736940373409890,0,1,S,L
588018055651721235,0,1,S,L
587729776910008487,0,1,S,L
588017948290449585,0,1,S,L
587736479202935029,0,1,S,L
587736546309046366,0,1,S,L
587739827667075200,0,1,S,L
588011123584729132,1,0,E,M
587736962922709158,0,1,S,L
587735697526423663,0,1,S,L
587736961849098279,0,1,S,L
587726033876811975,1,0,U,M
588018055114981393,0,1,S,L
588017703484719383,0,1,S,L
587729970714575127,0,1,S,L
587736546845917437,0,1,S,L
587726033876877465,0,1,S,L
587739721911435409,0,1,S,L
587739382062121196,0,1,S,L
587726100949565654,1,0,U,M
587726033876877471,0,1,S,L
587730022255165553,0,1,S,L
587725818030850281,0,1,S,L
588848899393519811,0,1,S,L
587739406258667624,0,1,U,L
588018055114981516,0,1,S,L
587726100412760244,0,1,S,L
587736543631114509,0,1,S,L
588017713125916844,0,1,S,L
587733605330911366,0,1,S,L
587736916752597056,0,1,S,L
587736543094309099,0,1,S,L
587736941983891592,0,1,U,L
587736477592453383,1,0,U,L
587739382062186718,0,1,S,L
587739406258733173,0,1,S,L
587736809380839625,0,1,S,L
587735665308401863,1,0,S,L
588017979979202820,0,1,S,L
587726100949631183,1,0,U,M
587739131347664917,0,1,S,L
587733605867716633,1,0,U,M
588017979979202798,0,1,S,L
587729159514620160,1,0,E,M
587726033876942984,1,0,S,L
587736940910280806,0,1,S,L
587739379914965160,0,1,S,L
588018055114981541,0,1,S,L
587736584966766774,1,0,U,M
587735695916204134,0,1,S,L
587739130810859652,0,1,S,L
587726100412760314,1,0,U,M
587733605330911418,0,1,U,L
588017713125916866,0,1,S,L
587736962385969251,0,1,U,L
587739406795538509,0,1,S,L
587739811026567364,0,1,S,L
588298661974638768,0,1,S,L
587736585503572272,0,1,S,L
587726032266330203,0,1,S,L
588017992307376292,0,1,S,L
587736543094374497,0,1,S,L
587729777447010521,1,0,U,M
587735666381947088,0,1,S,L
587736962386034790,0,1,S,L
587736543094374546,0,1,S,L
587739407332344082,1,0,U,L
588017703484850262,1,0,U,L
587732482760704177,0,1,S,L
587739827130400882,1,0,U,L
587730023328973036,0,1,S,L
587736478129389646,0,1,U,L
587733604257431767,0,1,U,L
587729776373268683,0,1,S,L
587735490820833428,1,0,U,M
588017978368852195,0,1,S,L
588017948290580664,1,0,U,L
587729159514685644,0,1,S,L
588017702411174075,0,1,S,L
588007004184641676,1,0,U,M
587739720837955757,0,1,S,L
588017703484915965,0,1,S,L
587736808844099730,0,1,U,L
587736477055713562,1,0,U,L
587733412595433569,1,0,E,M
587739719764344966,0,1,S,L
587729970177900754,0,1,S,L
587735490820833463,0,1,S,L
587729158440943875,1,0,U,M
587739810489827375,0,1,S,L
587726100412891260,1,0,U,M
587736478666260717,0,1,S,L
588011218602295448,1,0,U,M
587736941984022634,0,1,S,L
588017603622666377,1,0,U,M
587736809917841571,0,1,S,L
588017948827451514,0,1,S,L
588018056725463127,0,1,S,L
587726032803332293,0,1,S,L
587729158441009276,1,0,U,L
587739631704539321,0,1,S,L
587739131884536051,0,1,S,L
588011216992075861,0,1,S,L
587736914605375720,0,1,S,L
587739828204077236,0,1,S,L
587733410448343201,1,0,E,M
587739811563503829,0,1,S,L
588011216992075858,0,1,S,L
587739131884601350,0,1,U,L
587733603183951999,0,1,S,L
587726015086854328,0,1,S,L
587728918985769116,0,1,S,L
588298663048380602,0,1,S,L
587729776910205242,0,1,U,L
588007004721447052,0,1,S,L
587732482224029856,1,0,E,M
587733428696973401,0,1,S,M
587733605331042484,1,0,U,M
588017702411305156,0,1,S,L
587739406795735155,0,1,S,L
587739707948925075,0,1,S,L
588017626704183372,0,1,S,L
587736479203197134,0,1,S,L
587736583893352457,1,0,U,M
587726032266526885,0,1,S,L
587739809953087693,0,1,S,L
587726033877074189,1,0,U,M
588017713126047939,0,1,S,L
587736808307359925,0,1,S,L
587739827667337377,0,1,U,L
587729971788578943,0,1,S,L
587739810489958786,0,1,S,L
587732482760835166,1,0,U,M
587739828204208241,0,1,S,L
587733604794302598,1,0,U,L
587730023329104009,0,1,S,L
587729158441074902,1,0,E,M
588017702948176069,0,1,S,L
588298662511640584,0,1,S,L
588017115592917159,0,1,S,L
587739809953153144,0,1,S,L
588298663585120325,1,0,U,L
587739721374892200,1,0,S,L
587736942520828081,0,1,S,L
588007004184707114,0,1,S,L
587729776373399826,1,0,U,M
587729160051687459,0,1,U,L
587739408406151359,0,1,S,L
587729158441074782,1,0,E,M
587729160051687642,1,0,U,M
588017992307572885,0,1,U,L
588017979979464891,0,1,S,L
587735489210613927,0,1,S,L
587736586577379498,1,0,U,M
587736542557700406,0,1,S,L
587729160051687519,0,1,S,L
588017713662918816,0,1,S,L
587726100949893268,0,1,S,L
587729971788644650,0,1,S,L
587725817494241313,0,1,S,L
587729160051687710,1,0,U,M
588298662511640792,0,1,S,L
587729226609721465,1,0,U,M
588017990160220285,0,1,S,L
588017626167443635,0,0,U,M
587736546846245126,1,0,U,L
587739382062448862,0,1,S,L
587733398100049930,1,0,U,M
588017713662918841,0,1,S,L
587729971788644538,1,0,E,M
587736916216053858,0,1,S,L
587736477055910164,0,1,S,L
587736584966963500,0,1,S,L
588018054578438236,0,1,S,L
587730021718622421,0,1,S,L
587726101486764203,0,1,S,M
587730023866040462,0,1,S,L
587726102560506006,1,0,U,M
587729160051753085,0,1,U,M
