OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587730775483089403,27,1,26,26,0,0,0,0,0.037,0.963,0.963,0.000,0.000,0.000,0.000,0.032,0.968,S,L,0,0
587735430688473238,30,3,27,0,25,2,0,0,0.100,0.900,0.000,0.833,0.067,0.000,0.000,0.058,0.942,S,L,0,0
587725503412502837,64,18,43,9,1,33,3,0,0.281,0.672,0.141,0.016,0.516,0.047,0.000,0.074,0.869,S,L,0,0
587732702860148889,33,20,12,8,1,3,1,0,0.606,0.364,0.242,0.030,0.091,0.030,0.000,0.505,0.463,U,M,0,0
587733605338710416,35,2,32,1,30,1,1,0,0.057,0.914,0.029,0.857,0.029,0.029,0.000,0.043,0.928,S,L,0,0
588848900977328173,30,24,5,1,2,2,1,0,0.800,0.167,0.033,0.067,0.067,0.033,0.000,0.670,0.292,U,M,0,0
587735347488227571,56,52,1,0,1,0,3,0,0.929,0.018,0.000,0.018,0.000,0.054,0.000,0.910,0.036,E,M,0,0
588017979968979107,23,2,1,1,0,0,6,14,0.087,0.043,0.043,0.000,0.000,0.261,0.609,0.079,0.046,U,N,1,1
587739721377710111,36,1,14,0,10,4,0,21,0.028,0.389,0.000,0.278,0.111,0.000,0.583,0.028,0.389,U,L,1,1
587732702851629501,57,9,47,1,1,45,1,0,0.158,0.825,0.018,0.018,0.789,0.018,0.000,0.039,0.941,S,L,0,0
588016879903637698,33,24,3,0,2,1,6,0,0.727,0.091,0.000,0.061,0.030,0.182,0.000,0.727,0.091,U,M,0,0
587730816286916677,28,27,0,0,0,0,1,0,0.964,0.000,0.000,0.000,0.000,0.036,0.000,0.964,0.000,E,M,0,0
587735349094580479,36,0,35,34,0,1,0,1,0.000,0.972,0.944,0.000,0.028,0.000,0.028,0.000,0.972,S,L,0,0
587741722820280347,59,0,59,0,58,1,0,0,0.000,1.000,0.000,0.983,0.017,0.000,0.000,0.000,1.000,S,L,0,0
587729233052696830,25,17,4,0,0,4,3,1,0.680,0.160,0.000,0.000,0.160,0.120,0.040,0.680,0.160,U,M,0,0
588017948811395230,68,2,66,0,66,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.012,0.988,S,L,0,0
587725775604416917,35,8,26,25,1,0,0,1,0.229,0.743,0.714,0.029,0.000,0.000,0.029,0.051,0.916,S,L,0,0
588017604692803704,23,10,13,6,0,7,0,0,0.435,0.565,0.261,0.000,0.304,0.000,0.000,0.232,0.768,U,L,0,0
587726015616450754,32,4,27,17,0,10,1,0,0.125,0.844,0.531,0.000,0.312,0.031,0.000,0.090,0.878,S,L,0,0
587733196235014325,38,3,21,0,14,7,5,9,0.079,0.553,0.000,0.368,0.184,0.132,0.237,0.029,0.588,U,L,0,0
588018090002022568,63,44,15,4,1,10,3,1,0.698,0.238,0.063,0.016,0.159,0.048,0.016,0.694,0.242,U,M,0,0
588011124119109763,75,49,19,1,4,14,7,0,0.653,0.253,0.013,0.053,0.187,0.093,0.000,0.505,0.390,U,M,0,0
587735349645672462,47,4,31,10,17,4,1,11,0.085,0.660,0.213,0.362,0.085,0.021,0.234,0.085,0.660,U,L,0,0
587729777450549297,29,27,0,0,0,0,2,0,0.931,0.000,0.000,0.000,0.000,0.069,0.000,0.931,0.000,E,M,0,0
588017990686343259,30,0,30,1,27,2,0,0,0.000,1.000,0.033,0.900,0.067,0.000,0.000,0.000,1.000,S,L,0,0
588017977827459324,59,30,19,0,6,13,9,1,0.508,0.322,0.000,0.102,0.220,0.153,0.017,0.344,0.463,U,L,0,0
588017991766966435,37,6,30,1,5,24,1,0,0.162,0.811,0.027,0.135,0.649,0.027,0.000,0.030,0.940,S,L,0,0
588010878219255937,49,12,4,0,0,4,0,33,0.245,0.082,0.000,0.000,0.082,0.000,0.673,0.172,0.103,U,N,1,1
588013383810089021,23,2,21,21,0,0,0,0,0.087,0.913,0.913,0.000,0.000,0.000,0.000,0.027,0.973,S,L,0,0
587735348552073630,31,0,31,2,27,2,0,0,0.000,1.000,0.065,0.871,0.065,0.000,0.000,0.000,1.000,S,L,0,0
587729970178949365,33,28,0,0,0,0,5,0,0.848,0.000,0.000,0.000,0.000,0.152,0.000,0.848,0.000,E,M,0,0
588023239671349320,27,0,27,27,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588009370684883084,41,18,5,0,1,4,2,16,0.439,0.122,0.000,0.024,0.098,0.049,0.390,0.398,0.152,U,N,1,0
587729160574861454,40,1,39,8,12,19,0,0,0.025,0.975,0.200,0.300,0.475,0.000,0.000,0.005,0.995,S,L,0,0
587729781199208746,28,5,23,0,0,23,0,0,0.179,0.821,0.000,0.000,0.821,0.000,0.000,0.179,0.821,S,M,0,0
588017979421098087,27,4,5,0,0,5,6,12,0.148,0.185,0.000,0.000,0.185,0.222,0.444,0.117,0.203,U,N,1,0
587741723356430460,34,1,33,33,0,0,0,0,0.029,0.971,0.971,0.000,0.000,0.000,0.000,0.008,0.992,S,L,0,0
587731869633544359,35,33,1,0,1,0,1,0,0.943,0.029,0.000,0.029,0.000,0.029,0.000,0.943,0.029,E,M,0,0
587739505014407326,27,1,21,1,17,3,2,3,0.037,0.778,0.037,0.630,0.111,0.074,0.111,0.025,0.789,U,L,0,0
587735664772907133,31,30,0,0,0,0,1,0,0.968,0.000,0.000,0.000,0.000,0.032,0.000,0.968,0.000,E,M,0,0
587741532771319869,26,3,3,0,0,3,4,16,0.115,0.115,0.000,0.000,0.115,0.154,0.615,0.115,0.115,U,N,1,1
588297864725266587,32,25,1,0,0,1,6,0,0.781,0.031,0.000,0.000,0.031,0.188,0.000,0.760,0.050,U,M,0,0
588011219679641814,32,30,0,0,0,0,2,0,0.938,0.000,0.000,0.000,0.000,0.062,0.000,0.938,0.000,E,M,0,0
588018091083759859,29,14,13,0,1,12,2,0,0.483,0.448,0.000,0.034,0.414,0.069,0.000,0.168,0.734,U,L,0,0
587732482227634339,26,8,2,0,1,1,2,14,0.308,0.077,0.000,0.038,0.038,0.077,0.538,0.277,0.094,U,N,1,1
587730774956507361,28,0,28,0,28,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727220876771494,51,21,29,6,3,20,1,0,0.412,0.569,0.118,0.059,0.392,0.020,0.000,0.104,0.868,S,L,0,0
588017626698285289,27,18,7,1,2,4,1,1,0.667,0.259,0.037,0.074,0.148,0.037,0.037,0.573,0.349,U,M,0,0
587725818565820650,30,21,6,0,1,5,3,0,0.700,0.200,0.000,0.033,0.167,0.100,0.000,0.700,0.200,U,M,0,0
588015508202061972,35,5,30,0,23,7,0,0,0.143,0.857,0.000,0.657,0.200,0.000,0.000,0.074,0.926,S,L,0,0
588297863112359978,52,47,2,0,0,2,3,0,0.904,0.038,0.000,0.000,0.038,0.058,0.000,0.884,0.058,E,M,0,0
587732578302754977,20,0,20,0,20,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587725039560556697,22,20,2,0,0,2,0,0,0.909,0.091,0.000,0.000,0.091,0.000,0.000,0.792,0.208,E,M,0,0
587734948056137912,31,27,4,1,0,3,0,0,0.871,0.129,0.032,0.000,0.097,0.000,0.000,0.636,0.364,U,M,0,0
588017626147258514,59,21,32,2,19,11,6,0,0.356,0.542,0.034,0.322,0.186,0.102,0.000,0.085,0.779,S,L,0,0
587724649799614469,39,0,39,39,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729774217527451,20,19,1,0,0,1,0,0,0.950,0.050,0.000,0.000,0.050,0.000,0.000,0.856,0.144,E,M,0,0
587735241176121535,29,29,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587733409908785213,55,6,45,1,30,14,3,1,0.109,0.818,0.018,0.545,0.255,0.055,0.018,0.025,0.897,S,L,0,0
588017604152000680,37,1,35,0,35,0,0,1,0.027,0.946,0.000,0.946,0.000,0.000,0.027,0.010,0.963,S,L,0,0
587730774410002657,56,4,52,49,0,3,0,0,0.071,0.929,0.875,0.000,0.054,0.000,0.000,0.015,0.985,S,L,0,0
587726877809049780,30,12,17,0,0,17,1,0,0.400,0.567,0.000,0.000,0.567,0.033,0.000,0.400,0.567,U,M,0,0
587735347482067195,37,14,19,1,13,5,4,0,0.378,0.514,0.027,0.351,0.135,0.108,0.000,0.103,0.753,U,L,0,0
587735044150722710,51,50,0,0,0,0,0,1,0.980,0.000,0.000,0.000,0.000,0.000,0.020,0.980,0.000,E,M,0,0
588007005252681759,27,2,5,1,3,1,7,13,0.074,0.185,0.037,0.111,0.037,0.259,0.481,0.070,0.188,U,L,1,0
587727180064555103,27,26,1,0,0,1,0,0,0.963,0.037,0.000,0.000,0.037,0.000,0.000,0.895,0.105,U,M,0,0
588298664114847760,36,2,30,27,1,2,0,4,0.056,0.833,0.750,0.028,0.056,0.000,0.111,0.056,0.833,S,L,0,0
587731187805257982,62,2,60,0,54,6,0,0,0.032,0.968,0.000,0.871,0.097,0.000,0.000,0.006,0.994,S,L,0,0
587730773890236613,32,22,6,0,1,5,4,0,0.688,0.188,0.000,0.031,0.156,0.125,0.000,0.679,0.196,U,M,0,0
587732701787914434,65,24,6,0,0,6,4,31,0.369,0.092,0.000,0.000,0.092,0.062,0.477,0.369,0.092,U,M,1,0
588017977805570169,37,0,20,0,20,0,0,17,0.000,0.541,0.000,0.541,0.000,0.000,0.459,0.000,0.541,U,L,0,0
588010360151212094,36,15,0,0,0,0,11,10,0.417,0.000,0.000,0.000,0.000,0.306,0.278,0.417,0.000,U,M,0,0
588848899385720881,22,2,1,1,0,0,0,19,0.091,0.045,0.045,0.000,0.000,0.000,0.864,0.089,0.047,U,N,1,1
588010359624826929,47,6,1,0,0,1,2,38,0.128,0.021,0.000,0.000,0.021,0.043,0.809,0.128,0.021,U,M,1,1
588297865256698005,31,0,30,29,1,0,1,0,0.000,0.968,0.935,0.032,0.000,0.032,0.000,0.000,0.968,S,L,0,0
587735044147642597,30,8,16,11,0,5,5,1,0.267,0.533,0.367,0.000,0.167,0.167,0.033,0.090,0.675,U,L,0,0
587741725502210158,22,1,19,0,17,2,2,0,0.045,0.864,0.000,0.773,0.091,0.091,0.000,0.016,0.891,S,L,0,0
587730772799193553,21,8,12,8,0,4,0,1,0.381,0.571,0.381,0.000,0.190,0.000,0.048,0.220,0.726,U,L,0,0
587730774416949584,36,33,2,1,0,1,1,0,0.917,0.056,0.028,0.000,0.028,0.028,0.000,0.889,0.083,U,M,0,0
587741600427933775,25,17,3,1,1,1,5,0,0.680,0.120,0.040,0.040,0.040,0.200,0.000,0.419,0.279,U,L,0,0
588016526633795723,28,5,23,0,22,1,0,0,0.179,0.821,0.000,0.786,0.036,0.000,0.000,0.142,0.858,S,L,0,0
588017625080725655,47,37,6,1,1,4,4,0,0.787,0.128,0.021,0.021,0.085,0.085,0.000,0.711,0.200,U,M,0,0
587727214955201106,45,19,19,17,0,2,5,2,0.422,0.422,0.378,0.000,0.044,0.111,0.044,0.422,0.422,U,L,0,0
587732048940105875,27,8,19,14,1,4,0,0,0.296,0.704,0.519,0.037,0.148,0.000,0.000,0.296,0.704,U,L,0,0
587739115771199934,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735241710567641,53,31,22,0,1,21,0,0,0.585,0.415,0.000,0.019,0.396,0.000,0.000,0.472,0.528,S,M,0,0
587732153640681607,53,0,51,49,1,1,0,2,0.000,0.962,0.925,0.019,0.019,0.000,0.038,0.000,0.962,S,L,0,0
588017947742896238,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587742062125121739,35,0,29,1,28,0,0,6,0.000,0.829,0.029,0.800,0.000,0.000,0.171,0.000,0.829,S,L,0,0
588007005259759806,32,0,14,0,1,13,0,18,0.000,0.438,0.000,0.031,0.406,0.000,0.562,0.000,0.438,U,N,1,1
588016891171766430,37,33,3,0,0,3,1,0,0.892,0.081,0.000,0.000,0.081,0.027,0.000,0.806,0.164,U,M,0,0
587728309642199059,29,0,28,27,0,1,0,1,0.000,0.966,0.931,0.000,0.034,0.000,0.034,0.000,0.966,S,L,0,0
587741720672796682,28,5,2,0,1,1,5,16,0.179,0.071,0.000,0.036,0.036,0.179,0.571,0.140,0.083,U,N,1,1
588011218596659391,65,11,51,1,43,7,2,1,0.169,0.785,0.015,0.662,0.108,0.031,0.015,0.038,0.910,S,L,0,0
587735490288681220,68,1,65,2,57,6,1,1,0.015,0.956,0.029,0.838,0.088,0.015,0.015,0.005,0.965,S,L,0,0
588015510357540993,25,7,17,0,0,17,1,0,0.280,0.680,0.000,0.000,0.680,0.040,0.000,0.280,0.680,U,M,0,0
587738952032387196,35,26,8,4,0,4,1,0,0.743,0.229,0.114,0.000,0.114,0.029,0.000,0.480,0.480,U,L,0,0
588013383273218118,29,3,26,22,3,1,0,0,0.103,0.897,0.759,0.103,0.034,0.000,0.000,0.094,0.906,S,L,0,0
588848901010424053,26,25,1,0,1,0,0,0,0.962,0.038,0.000,0.038,0.000,0.000,0.000,0.886,0.114,E,M,0,0
588010878766088353,64,7,53,0,43,10,0,4,0.109,0.828,0.000,0.672,0.156,0.000,0.062,0.043,0.891,S,L,0,0
587732772653105276,45,15,30,1,3,26,0,0,0.333,0.667,0.022,0.067,0.578,0.000,0.000,0.333,0.667,U,M,0,0
587726033323753581,50,22,24,1,13,10,4,0,0.440,0.480,0.020,0.260,0.200,0.080,0.000,0.135,0.754,U,L,0,0
588013384358297708,32,27,3,0,1,2,2,0,0.844,0.094,0.000,0.031,0.062,0.062,0.000,0.703,0.221,U,M,0,0
587732701257335024,38,36,2,0,0,2,0,0,0.947,0.053,0.000,0.000,0.053,0.000,0.000,0.891,0.109,U,M,0,0
588017114517995566,32,3,29,1,26,2,0,0,0.094,0.906,0.031,0.812,0.062,0.000,0.000,0.094,0.906,S,L,0,0
587741533861445790,49,8,38,1,4,33,3,0,0.163,0.776,0.020,0.082,0.673,0.061,0.000,0.052,0.881,S,L,0,0
587725040096903403,54,51,1,0,0,1,2,0,0.944,0.019,0.000,0.000,0.019,0.037,0.000,0.921,0.041,E,M,0,0
587731512076664838,42,0,38,0,38,0,2,2,0.000,0.905,0.000,0.905,0.000,0.048,0.048,0.000,0.905,S,L,0,0
588017702385025078,21,1,20,1,17,2,0,0,0.048,0.952,0.048,0.810,0.095,0.000,0.000,0.048,0.952,S,L,0,0
587729971250200672,45,25,18,0,0,18,2,0,0.556,0.400,0.000,0.000,0.400,0.044,0.000,0.535,0.420,U,M,0,0
587725552268214527,29,9,20,0,1,19,0,0,0.310,0.690,0.000,0.034,0.655,0.000,0.000,0.245,0.755,S,M,0,0
587730773349957666,29,28,0,0,0,0,1,0,0.966,0.000,0.000,0.000,0.000,0.034,0.000,0.966,0.000,E,M,0,0
587731872850379207,31,29,2,0,1,1,0,0,0.935,0.065,0.000,0.032,0.032,0.000,0.000,0.935,0.065,E,M,0,0
588017979974680669,29,21,7,3,0,4,1,0,0.724,0.241,0.103,0.000,0.138,0.034,0.000,0.484,0.471,U,L,0,0
587725981228793960,52,0,50,0,50,0,0,2,0.000,0.962,0.000,0.962,0.000,0.000,0.038,0.000,0.962,S,L,0,0
587726033871700071,60,0,58,0,56,2,0,2,0.000,0.967,0.000,0.933,0.033,0.000,0.033,0.000,0.967,S,L,0,0
588015508728512584,52,36,2,0,0,2,4,10,0.692,0.038,0.000,0.000,0.038,0.077,0.192,0.692,0.038,U,M,0,0
587736941990576244,38,0,38,6,1,31,0,0,0.000,1.000,0.158,0.026,0.816,0.000,0.000,0.000,1.000,S,L,0,0
587726033316544805,32,30,2,0,1,1,0,0,0.938,0.062,0.000,0.031,0.031,0.000,0.000,0.899,0.101,E,M,0,0
588007003654455498,40,2,38,38,0,0,0,0,0.050,0.950,0.950,0.000,0.000,0.000,0.000,0.050,0.950,S,L,0,0
587741533858824292,59,3,52,12,28,12,0,4,0.051,0.881,0.203,0.475,0.203,0.000,0.068,0.014,0.916,S,L,0,0
588017606305448060,25,24,0,0,0,0,1,0,0.960,0.000,0.000,0.000,0.000,0.040,0.000,0.960,0.000,E,M,0,0
587736916217692365,33,1,26,0,22,4,0,6,0.030,0.788,0.000,0.667,0.121,0.000,0.182,0.020,0.797,S,L,0,0
587736782533165185,27,6,15,0,10,5,3,3,0.222,0.556,0.000,0.370,0.185,0.111,0.111,0.095,0.659,U,L,0,0
588017705079603283,64,0,64,1,62,1,0,0,0.000,1.000,0.016,0.969,0.016,0.000,0.000,0.000,1.000,S,L,0,0
587725552268411191,25,24,1,1,0,0,0,0,0.960,0.040,0.040,0.000,0.000,0.000,0.000,0.926,0.074,E,M,0,0
587725550128201902,49,22,24,0,5,19,3,0,0.449,0.490,0.000,0.102,0.388,0.061,0.000,0.216,0.709,S,L,0,0
588848899392929973,30,1,25,0,25,0,0,4,0.033,0.833,0.000,0.833,0.000,0.000,0.133,0.022,0.844,S,L,0,0
587733081884328076,35,21,10,2,1,7,4,0,0.600,0.286,0.057,0.029,0.200,0.114,0.000,0.600,0.286,U,M,0,0
587733397568487475,28,2,24,1,23,0,1,1,0.071,0.857,0.036,0.821,0.000,0.036,0.036,0.018,0.907,S,L,0,0
588017990162514166,37,13,23,0,17,6,1,0,0.351,0.622,0.000,0.459,0.162,0.027,0.000,0.074,0.890,S,L,0,0
587729970720866661,32,0,31,29,1,1,0,1,0.000,0.969,0.906,0.031,0.031,0.000,0.031,0.000,0.969,S,L,0,0
587741707809456200,41,19,0,0,0,0,4,18,0.463,0.000,0.000,0.000,0.000,0.098,0.439,0.463,0.000,U,N,1,0
587736584962965562,62,55,2,1,0,1,5,0,0.887,0.032,0.016,0.000,0.016,0.081,0.000,0.885,0.034,U,M,0,0
587728931872702854,32,29,2,2,0,0,1,0,0.906,0.062,0.062,0.000,0.000,0.031,0.000,0.845,0.122,U,M,0,0
587736946278334943,22,0,22,20,0,2,0,0,0.000,1.000,0.909,0.000,0.091,0.000,0.000,0.000,1.000,S,L,0,0
587725994111598902,29,21,6,0,2,4,2,0,0.724,0.207,0.000,0.069,0.138,0.069,0.000,0.655,0.273,U,M,0,0
588009366398566517,48,35,9,0,2,7,3,1,0.729,0.188,0.000,0.042,0.146,0.062,0.021,0.469,0.412,U,M,0,0
587729386063265913,30,0,30,0,30,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733398638100585,50,49,1,0,0,1,0,0,0.980,0.020,0.000,0.000,0.020,0.000,0.000,0.950,0.050,E,M,0,0
587731885739868366,72,51,17,2,2,13,4,0,0.708,0.236,0.028,0.028,0.181,0.056,0.000,0.614,0.328,U,M,0,0
587727177919037506,61,40,15,1,1,13,6,0,0.656,0.246,0.016,0.016,0.213,0.098,0.000,0.341,0.510,U,L,0,0
587738409796108477,26,0,25,0,25,0,0,1,0.000,0.962,0.000,0.962,0.000,0.000,0.038,0.000,0.962,S,L,0,0
588017115054735507,51,6,44,2,26,16,0,1,0.118,0.863,0.039,0.510,0.314,0.000,0.020,0.046,0.933,S,L,0,0
588015510346662008,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739608099127461,28,0,28,0,28,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588848900438360204,47,19,27,2,15,10,1,0,0.404,0.574,0.043,0.319,0.213,0.021,0.000,0.130,0.842,S,L,0,0
587731499185799268,70,0,51,49,1,1,2,17,0.000,0.729,0.700,0.014,0.014,0.029,0.243,0.000,0.729,U,L,0,0
587739132951789741,25,1,20,19,0,1,0,4,0.040,0.800,0.760,0.000,0.040,0.000,0.160,0.013,0.824,S,L,0,0
587726032257745064,44,38,5,0,2,3,1,0,0.864,0.114,0.000,0.045,0.068,0.023,0.000,0.828,0.149,U,M,0,0
587731522817032328,33,12,21,3,2,16,0,0,0.364,0.636,0.091,0.061,0.485,0.000,0.000,0.259,0.741,S,M,0,0
587734303269322981,35,28,5,2,0,3,2,0,0.800,0.143,0.057,0.000,0.086,0.057,0.000,0.800,0.143,U,M,0,0
587732702323671154,26,25,0,0,0,0,1,0,0.962,0.000,0.000,0.000,0.000,0.038,0.000,0.962,0.000,E,M,0,0
587727873696792701,37,28,2,0,0,2,1,6,0.757,0.054,0.000,0.000,0.054,0.027,0.162,0.737,0.072,U,M,0,0
587728905026339175,28,0,27,0,26,1,1,0,0.000,0.964,0.000,0.929,0.036,0.036,0.000,0.000,0.964,S,L,0,0
587731887346745612,28,22,4,0,2,2,1,1,0.786,0.143,0.000,0.071,0.071,0.036,0.036,0.717,0.208,U,M,0,0
588297865800712324,32,4,27,0,17,10,1,0,0.125,0.844,0.000,0.531,0.312,0.031,0.000,0.028,0.938,S,L,0,0
587735694831845493,27,25,0,0,0,0,2,0,0.926,0.000,0.000,0.000,0.000,0.074,0.000,0.926,0.000,E,M,0,0
587733603734978934,31,19,8,1,1,6,4,0,0.613,0.258,0.032,0.032,0.194,0.129,0.000,0.355,0.471,U,L,0,0
587736753011622177,37,30,4,1,1,2,2,1,0.811,0.108,0.027,0.027,0.054,0.054,0.027,0.695,0.213,U,M,0,0
588009371222409480,30,25,1,0,0,1,2,2,0.833,0.033,0.000,0.000,0.033,0.067,0.067,0.818,0.047,U,M,0,0
587736586044637369,28,27,1,1,0,0,0,0,0.964,0.036,0.036,0.000,0.000,0.000,0.000,0.911,0.089,E,M,0,0
588015509267677194,27,0,26,24,1,1,1,0,0.000,0.963,0.889,0.037,0.037,0.037,0.000,0.000,0.963,S,L,0,0
587734622705483954,33,11,19,1,0,18,3,0,0.333,0.576,0.030,0.000,0.545,0.091,0.000,0.333,0.576,U,M,0,0
587731890043748504,31,1,28,26,0,2,2,0,0.032,0.903,0.839,0.000,0.065,0.065,0.000,0.006,0.928,S,L,0,0
587725775607169321,28,1,3,1,1,1,2,22,0.036,0.107,0.036,0.036,0.036,0.071,0.786,0.030,0.110,U,N,1,1
587741816785076351,31,2,29,26,0,3,0,0,0.065,0.935,0.839,0.000,0.097,0.000,0.000,0.022,0.978,S,L,0,0
588017979439841311,46,0,46,0,46,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733412055941246,22,19,3,0,1,2,0,0,0.864,0.136,0.000,0.045,0.091,0.000,0.000,0.803,0.197,U,M,0,0
587739381522628731,27,0,26,0,26,0,0,1,0.000,0.963,0.000,0.963,0.000,0.000,0.037,0.000,0.963,S,L,0,0
587739405713866866,28,1,27,23,0,4,0,0,0.036,0.964,0.821,0.000,0.143,0.000,0.000,0.031,0.969,S,L,0,0
587736809376448558,33,25,1,0,1,0,1,6,0.758,0.030,0.000,0.030,0.000,0.030,0.182,0.729,0.053,U,M,0,0
587726878886461546,27,8,3,0,0,3,2,14,0.296,0.111,0.000,0.000,0.111,0.074,0.519,0.296,0.111,U,N,1,1
587732134844170364,56,0,40,1,38,1,2,14,0.000,0.714,0.018,0.679,0.018,0.036,0.250,0.000,0.714,U,L,0,0
587738411397480587,31,5,25,16,3,6,0,1,0.161,0.806,0.516,0.097,0.194,0.000,0.032,0.161,0.806,S,L,0,0
588017704548761688,25,7,14,1,10,3,4,0,0.280,0.560,0.040,0.400,0.120,0.160,0.000,0.116,0.701,U,L,0,0
587725552805478633,38,27,4,0,1,3,6,1,0.711,0.105,0.000,0.026,0.079,0.158,0.026,0.551,0.220,U,L,0,0
587739809961607539,35,0,35,0,35,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587731889502617714,57,46,9,0,1,8,1,1,0.807,0.158,0.000,0.018,0.140,0.018,0.018,0.734,0.229,U,M,0,0
587736899572072831,65,0,65,0,65,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727875305570429,29,1,28,28,0,0,0,0,0.034,0.966,0.966,0.000,0.000,0.000,0.000,0.034,0.966,S,L,0,0
587736809914761256,34,0,34,0,34,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739720299577528,28,7,21,0,15,6,0,0,0.250,0.750,0.000,0.536,0.214,0.000,0.000,0.100,0.900,U,L,0,0
587725816410996844,28,25,3,0,0,3,0,0,0.893,0.107,0.000,0.000,0.107,0.000,0.000,0.731,0.269,U,M,0,0
588011124120748122,32,31,0,0,0,0,1,0,0.969,0.000,0.000,0.000,0.000,0.031,0.000,0.969,0.000,E,M,0,0
587730775484530998,26,0,26,0,26,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736619867439314,46,39,4,0,0,4,3,0,0.848,0.087,0.000,0.000,0.087,0.065,0.000,0.848,0.087,U,M,0,0
587731186196152525,24,23,0,0,0,0,1,0,0.958,0.000,0.000,0.000,0.000,0.042,0.000,0.958,0.000,E,M,0,0
588010359624433827,31,7,24,0,21,3,0,0,0.226,0.774,0.000,0.677,0.097,0.000,0.000,0.120,0.880,S,L,0,0
587732772124754046,28,14,13,1,0,12,1,0,0.500,0.464,0.036,0.000,0.429,0.036,0.000,0.424,0.539,U,M,0,0
587727212273991936,36,27,5,0,1,4,1,3,0.750,0.139,0.000,0.028,0.111,0.028,0.083,0.636,0.240,U,L,0,0
587731513150603450,35,0,35,0,35,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017978902053041,44,42,1,0,0,1,0,1,0.955,0.023,0.000,0.000,0.023,0.000,0.023,0.935,0.042,E,M,0,0
588017721723650168,32,1,31,0,31,0,0,0,0.031,0.969,0.000,0.969,0.000,0.000,0.000,0.019,0.981,S,L,0,0
588017702932578382,38,8,2,1,0,1,0,28,0.211,0.053,0.026,0.000,0.026,0.000,0.737,0.211,0.053,U,N,1,1
587729653428191602,29,0,29,29,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587726102028288328,49,3,42,36,1,5,1,3,0.061,0.857,0.735,0.020,0.102,0.020,0.061,0.018,0.898,S,L,0,0
588017110223487063,28,0,26,0,26,0,1,1,0.000,0.929,0.000,0.929,0.000,0.036,0.036,0.000,0.929,S,L,0,0
587732583665827918,54,11,42,30,2,10,1,0,0.204,0.778,0.556,0.037,0.185,0.019,0.000,0.145,0.836,S,L,0,0
587735663159017565,33,0,33,27,1,5,0,0,0.000,1.000,0.818,0.030,0.152,0.000,0.000,0.000,1.000,S,L,0,0
587739158193963169,33,12,20,6,6,8,1,0,0.364,0.606,0.182,0.182,0.242,0.030,0.000,0.088,0.872,U,L,0,0
588017948824371357,36,16,18,0,12,6,2,0,0.444,0.500,0.000,0.333,0.167,0.056,0.000,0.213,0.719,U,L,0,0
588010879832227953,30,1,27,27,0,0,2,0,0.033,0.900,0.900,0.000,0.000,0.067,0.000,0.017,0.915,S,L,0,0
587736546309046366,52,0,51,1,50,0,0,1,0.000,0.981,0.019,0.962,0.000,0.000,0.019,0.000,0.981,S,L,0,0
587735695378284662,55,34,20,0,1,19,1,0,0.618,0.364,0.000,0.018,0.345,0.018,0.000,0.525,0.456,U,M,0,0
588011217523572967,26,19,3,1,1,1,4,0,0.731,0.115,0.038,0.038,0.038,0.154,0.000,0.731,0.115,U,M,0,0
587739721373778031,35,1,33,28,0,5,0,1,0.029,0.943,0.800,0.000,0.143,0.000,0.029,0.029,0.943,S,L,0,0
