OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587728931876241438,60,58,2,0,0,2,0,0,0.967,0.033,0.000,0.000,0.033,0.000,0.000,0.935,0.065,E,M,0,0
587739720291319911,31,10,20,0,0,20,1,0,0.323,0.645,0.000,0.000,0.645,0.032,0.000,0.110,0.851,S,L,0,0
587724198274859139,30,18,11,0,0,11,1,0,0.600,0.367,0.000,0.000,0.367,0.033,0.000,0.406,0.555,U,M,0,0
588017605230067859,33,8,25,0,0,25,0,0,0.242,0.758,0.000,0.000,0.758,0.000,0.000,0.085,0.915,S,M,0,0
587735348013105654,33,31,2,0,1,1,0,0,0.939,0.061,0.000,0.030,0.030,0.000,0.000,0.849,0.151,E,M,0,0
587736919433871640,26,0,26,26,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736542554554614,51,20,5,0,0,5,2,24,0.392,0.098,0.000,0.000,0.098,0.039,0.471,0.324,0.134,U,N,1,0
588017721184223268,22,22,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587722981744050315,55,0,55,2,53,0,0,0,0.000,1.000,0.036,0.964,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733412057382982,76,1,75,1,74,0,0,0,0.013,0.987,0.013,0.974,0.000,0.000,0.000,0.013,0.987,S,L,0,0
587733440518488532,35,0,35,34,1,0,0,0,0.000,1.000,0.971,0.029,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588848901000397094,30,29,0,0,0,0,1,0,0.967,0.000,0.000,0.000,0.000,0.033,0.000,0.967,0.000,E,M,0,0
587726032248111246,32,12,19,0,1,18,1,0,0.375,0.594,0.000,0.031,0.562,0.031,0.000,0.291,0.677,S,M,0,0
587732482222325868,29,23,2,0,0,2,4,0,0.793,0.069,0.000,0.000,0.069,0.138,0.000,0.734,0.120,U,M,0,0
587732578850111609,59,21,37,16,2,19,1,0,0.356,0.627,0.271,0.034,0.322,0.017,0.000,0.141,0.838,S,L,0,0
588017567099846782,26,20,6,0,1,5,0,0,0.769,0.231,0.000,0.038,0.192,0.000,0.000,0.614,0.386,U,M,0,0
587729387688427659,75,0,75,75,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735665852809299,25,9,15,0,1,14,1,0,0.360,0.600,0.000,0.040,0.560,0.040,0.000,0.360,0.600,U,L,0,0
587739382066839745,37,0,31,3,28,0,1,5,0.000,0.838,0.081,0.757,0.000,0.027,0.135,0.000,0.838,S,L,0,0
587726032229171387,34,10,22,0,14,8,2,0,0.294,0.647,0.000,0.412,0.235,0.059,0.000,0.052,0.872,S,L,0,0
587733081344835698,37,33,4,0,0,4,0,0,0.892,0.108,0.000,0.000,0.108,0.000,0.000,0.816,0.184,U,M,0,0
587732702331797658,32,28,2,0,1,1,2,0,0.875,0.062,0.000,0.031,0.031,0.062,0.000,0.874,0.064,U,M,0,0
587729751669145796,30,15,14,5,0,9,1,0,0.500,0.467,0.167,0.000,0.300,0.033,0.000,0.155,0.795,U,L,0,0
587739651031630108,23,15,8,0,1,7,0,0,0.652,0.348,0.000,0.043,0.304,0.000,0.000,0.185,0.815,S,L,0,0
587738409791258739,28,18,9,0,1,8,1,0,0.643,0.321,0.000,0.036,0.286,0.036,0.000,0.543,0.420,U,M,0,0
587726014533861447,34,1,32,31,0,1,0,1,0.029,0.941,0.912,0.000,0.029,0.000,0.029,0.013,0.957,S,L,0,0
587736781993935198,64,31,30,0,3,27,2,1,0.484,0.469,0.000,0.047,0.422,0.031,0.016,0.391,0.560,S,M,0,0
587739505547411651,53,5,48,46,0,2,0,0,0.094,0.906,0.868,0.000,0.038,0.000,0.000,0.038,0.962,S,L,0,0
587735489212055764,54,42,9,1,4,4,3,0,0.778,0.167,0.019,0.074,0.074,0.056,0.000,0.682,0.259,U,M,0,0
587735662623522986,33,27,4,0,0,4,2,0,0.818,0.121,0.000,0.000,0.121,0.061,0.000,0.785,0.154,U,M,0,0
587725039022964846,31,28,2,0,0,2,1,0,0.903,0.065,0.000,0.000,0.065,0.032,0.000,0.868,0.099,U,M,0,0
587732482226913434,27,4,21,12,0,9,1,1,0.148,0.778,0.444,0.000,0.333,0.037,0.037,0.033,0.885,S,L,0,0
588015508737622060,31,0,31,1,29,1,0,0,0.000,1.000,0.032,0.935,0.032,0.000,0.000,0.000,1.000,S,L,0,0
587729774753677437,28,26,2,0,0,2,0,0,0.929,0.071,0.000,0.000,0.071,0.000,0.000,0.822,0.178,U,M,0,0
587729409147142396,30,0,30,0,30,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587734303805538534,66,18,47,6,27,14,1,0,0.273,0.712,0.091,0.409,0.212,0.015,0.000,0.270,0.714,U,L,0,0
588848898838364324,35,1,34,0,32,2,0,0,0.029,0.971,0.000,0.914,0.057,0.000,0.000,0.029,0.971,S,L,0,0
587727944032780448,54,42,8,3,0,5,1,3,0.778,0.148,0.056,0.000,0.093,0.019,0.056,0.686,0.235,U,M,0,0
588848899933602226,26,14,1,0,1,0,0,11,0.538,0.038,0.000,0.038,0.000,0.000,0.423,0.514,0.055,U,N,1,0
587731512610586757,48,39,3,0,0,3,6,0,0.812,0.062,0.000,0.000,0.062,0.125,0.000,0.812,0.062,U,M,0,0
587728668803465486,17,14,1,0,0,1,2,0,0.824,0.059,0.000,0.000,0.059,0.118,0.000,0.724,0.139,U,M,0,0
587736478132666502,29,0,29,0,28,1,0,0,0.000,1.000,0.000,0.966,0.034,0.000,0.000,0.000,1.000,S,L,0,0
587739827667992715,40,0,40,38,2,0,0,0,0.000,1.000,0.950,0.050,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017116124348525,35,28,5,0,2,3,2,0,0.800,0.143,0.000,0.057,0.086,0.057,0.000,0.708,0.231,U,M,0,0
588013382191349913,37,0,1,0,0,1,0,36,0.000,0.027,0.000,0.000,0.027,0.000,0.973,0.000,0.027,U,N,1,1
587726878341136537,52,45,6,0,2,4,1,0,0.865,0.115,0.000,0.038,0.077,0.019,0.000,0.856,0.125,U,M,0,0
587730023864205464,35,0,35,34,1,0,0,0,0.000,1.000,0.971,0.029,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739132416295105,54,1,52,0,52,0,0,1,0.019,0.963,0.000,0.963,0.000,0.000,0.019,0.019,0.963,S,L,0,0
588015509815689319,29,7,21,0,18,3,0,1,0.241,0.724,0.000,0.621,0.103,0.000,0.034,0.104,0.858,S,L,0,0
588016893322657908,61,41,20,1,0,19,0,0,0.672,0.328,0.016,0.000,0.311,0.000,0.000,0.672,0.328,U,M,0,0
587729776903192708,27,1,26,1,23,2,0,0,0.037,0.963,0.037,0.852,0.074,0.000,0.000,0.011,0.989,S,L,0,0
587732484361158750,29,5,23,0,23,0,1,0,0.172,0.793,0.000,0.793,0.000,0.034,0.000,0.089,0.874,U,L,0,0
587727942422167730,50,41,5,1,0,4,2,2,0.820,0.100,0.020,0.000,0.080,0.040,0.040,0.682,0.222,U,M,0,0
587732772120166516,20,1,19,19,0,0,0,0,0.050,0.950,0.950,0.000,0.000,0.000,0.000,0.050,0.950,S,L,0,0
587726032766763203,60,1,58,57,1,0,0,1,0.017,0.967,0.950,0.017,0.000,0.000,0.017,0.006,0.977,S,L,0,0
587728931334783283,28,0,27,24,1,2,0,1,0.000,0.964,0.857,0.036,0.071,0.000,0.036,0.000,0.964,S,L,0,0
587729773411369128,65,10,49,0,38,11,2,4,0.154,0.754,0.000,0.585,0.169,0.031,0.062,0.050,0.850,U,L,0,0
587731521738047714,63,57,1,0,0,1,3,2,0.905,0.016,0.000,0.000,0.016,0.048,0.032,0.896,0.024,E,M,0,0
587732482743402590,27,12,14,1,5,8,1,0,0.444,0.519,0.037,0.185,0.296,0.037,0.000,0.236,0.720,U,L,0,0
587735043615096995,55,27,23,0,15,8,5,0,0.491,0.418,0.000,0.273,0.145,0.091,0.000,0.124,0.734,U,L,0,0
587726100948648163,37,32,3,1,0,2,2,0,0.865,0.081,0.027,0.000,0.054,0.054,0.000,0.826,0.118,U,M,0,0
587724197740544218,34,32,1,0,0,1,1,0,0.941,0.029,0.000,0.000,0.029,0.029,0.000,0.917,0.053,U,M,0,0
588017703466762347,29,25,3,1,0,2,0,1,0.862,0.103,0.034,0.000,0.069,0.000,0.034,0.739,0.221,U,M,0,0
587731521208909929,27,0,26,1,25,0,0,1,0.000,0.963,0.037,0.926,0.000,0.000,0.037,0.000,0.963,S,L,0,0
587731499187765463,28,25,3,0,2,1,0,0,0.893,0.107,0.000,0.071,0.036,0.000,0.000,0.810,0.190,U,M,0,0
587730774958604549,49,29,17,2,0,15,3,0,0.592,0.347,0.041,0.000,0.306,0.061,0.000,0.592,0.347,U,M,0,0
588848898840920212,36,4,26,17,1,8,4,2,0.111,0.722,0.472,0.028,0.222,0.111,0.056,0.083,0.749,U,L,0,0
587732772131438713,33,6,26,20,0,6,0,1,0.182,0.788,0.606,0.000,0.182,0.000,0.030,0.032,0.933,S,L,0,0
587731680116670656,32,30,1,0,0,1,0,1,0.938,0.031,0.000,0.000,0.031,0.000,0.031,0.894,0.073,E,M,0,0
587741532784099383,28,1,26,25,0,1,1,0,0.036,0.929,0.893,0.000,0.036,0.036,0.000,0.013,0.951,S,L,0,0
588848901517869260,32,26,3,3,0,0,3,0,0.812,0.094,0.094,0.000,0.000,0.094,0.000,0.662,0.221,U,M,0,0
587725818574864563,65,53,10,0,0,10,2,0,0.815,0.154,0.000,0.000,0.154,0.031,0.000,0.815,0.154,U,M,0,0
588017948275769512,53,41,9,0,1,8,3,0,0.774,0.170,0.000,0.019,0.151,0.057,0.000,0.670,0.269,U,M,0,0
587732053236580680,70,64,6,0,1,5,0,0,0.914,0.086,0.000,0.014,0.071,0.000,0.000,0.830,0.170,U,M,0,0
588018055657292010,25,15,10,5,2,3,0,0,0.600,0.400,0.200,0.080,0.120,0.000,0.000,0.232,0.768,S,L,0,0
587733080267292863,38,5,2,0,0,2,5,26,0.132,0.053,0.000,0.000,0.053,0.132,0.684,0.125,0.056,U,N,1,1
587733603733799209,60,51,6,0,2,4,3,0,0.850,0.100,0.000,0.033,0.067,0.050,0.000,0.773,0.174,U,M,0,0
588017110757277705,54,50,0,0,0,0,4,0,0.926,0.000,0.000,0.000,0.000,0.074,0.000,0.926,0.000,E,M,0,0
588015509811232912,59,51,4,1,0,3,4,0,0.864,0.068,0.017,0.000,0.051,0.068,0.000,0.864,0.068,E,M,0,0
587739405711835281,38,0,36,31,2,3,2,0,0.000,0.947,0.816,0.053,0.079,0.053,0.000,0.000,0.947,S,L,0,0
588010359085007041,20,0,20,0,20,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588011122508366012,43,9,26,18,0,8,4,4,0.209,0.605,0.419,0.000,0.186,0.093,0.093,0.051,0.733,U,L,0,0
588013382745915456,30,29,1,1,0,0,0,0,0.967,0.033,0.033,0.000,0.000,0.000,0.000,0.957,0.043,E,M,0,0
587731873387905291,56,7,48,1,0,47,1,0,0.125,0.857,0.018,0.000,0.839,0.018,0.000,0.044,0.937,S,M,0,0
587732152031248532,41,3,38,0,35,3,0,0,0.073,0.927,0.000,0.854,0.073,0.000,0.000,0.036,0.964,S,L,0,0
587734891682136201,40,2,38,1,30,7,0,0,0.050,0.950,0.025,0.750,0.175,0.000,0.000,0.038,0.962,S,L,0,0
587725818568900657,27,5,15,1,5,9,4,3,0.185,0.556,0.037,0.185,0.333,0.148,0.111,0.089,0.633,U,L,0,0
587731514228342944,32,26,5,1,1,3,1,0,0.812,0.156,0.031,0.031,0.094,0.031,0.000,0.595,0.362,U,M,0,0
587733604256841770,34,0,34,33,1,0,0,0,0.000,1.000,0.971,0.029,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587731521738047807,56,48,8,0,0,8,0,0,0.857,0.143,0.000,0.000,0.143,0.000,0.000,0.735,0.265,S,M,0,0
588009372300017740,25,25,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
588007003655372936,37,1,35,0,0,35,1,0,0.027,0.946,0.000,0.000,0.946,0.027,0.000,0.005,0.968,S,L,0,0
587735662088028280,28,24,4,1,0,3,0,0,0.857,0.143,0.036,0.000,0.107,0.000,0.000,0.753,0.247,U,M,0,0
587741602033959036,72,10,62,0,50,12,0,0,0.139,0.861,0.000,0.694,0.167,0.000,0.000,0.125,0.875,S,L,0,0
587735662080819443,55,29,23,2,5,16,3,0,0.527,0.418,0.036,0.091,0.291,0.055,0.000,0.186,0.733,S,L,0,0
588017114514522196,36,33,3,0,0,3,0,0,0.917,0.083,0.000,0.000,0.083,0.000,0.000,0.917,0.083,E,M,0,0
587728930806431871,60,3,55,0,55,0,0,2,0.050,0.917,0.000,0.917,0.000,0.000,0.033,0.012,0.953,S,L,0,0
587726101493514626,26,17,4,0,1,3,3,2,0.654,0.154,0.000,0.038,0.115,0.115,0.077,0.476,0.287,U,M,0,0
587733412059807927,71,12,54,4,35,15,5,0,0.169,0.761,0.056,0.493,0.211,0.070,0.000,0.037,0.884,S,L,0,0
587725980154003642,23,1,22,21,1,0,0,0,0.043,0.957,0.913,0.043,0.000,0.000,0.000,0.043,0.957,S,L,0,0
587731186729550087,34,6,28,1,23,4,0,0,0.176,0.824,0.029,0.676,0.118,0.000,0.000,0.059,0.941,S,L,0,0
587724232645083150,54,41,11,0,2,9,2,0,0.759,0.204,0.000,0.037,0.167,0.037,0.000,0.759,0.204,U,M,0,0
588017702920061094,33,31,2,0,0,2,0,0,0.939,0.061,0.000,0.000,0.061,0.000,0.000,0.837,0.163,U,M,0,0
587739814778634483,25,0,25,25,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727942422429865,25,21,4,1,1,2,0,0,0.840,0.160,0.040,0.040,0.080,0.000,0.000,0.840,0.160,E,M,0,0
588009367472898190,37,1,36,36,0,0,0,0,0.027,0.973,0.973,0.000,0.000,0.000,0.000,0.011,0.989,S,L,0,0
587728949052637237,23,1,21,0,19,2,0,1,0.043,0.913,0.000,0.826,0.087,0.000,0.043,0.032,0.925,S,L,0,0
587727227309260899,63,61,2,0,0,2,0,0,0.968,0.032,0.000,0.000,0.032,0.000,0.000,0.942,0.058,E,M,0,0
588298664121073781,65,9,53,44,1,8,1,2,0.138,0.815,0.677,0.015,0.123,0.015,0.031,0.042,0.908,S,L,0,0
587726016680427646,27,20,2,0,0,2,2,3,0.741,0.074,0.000,0.000,0.074,0.074,0.111,0.714,0.098,U,M,0,0
587738570317561939,26,21,4,0,2,2,1,0,0.808,0.154,0.000,0.077,0.077,0.038,0.000,0.754,0.206,U,M,0,0
587728308561969393,42,34,5,3,0,2,3,0,0.810,0.119,0.071,0.000,0.048,0.071,0.000,0.688,0.231,U,M,0,0
587735744222789741,25,0,24,24,0,0,0,1,0.000,0.960,0.960,0.000,0.000,0.000,0.040,0.000,0.960,S,L,0,0
587728309637808276,25,0,25,0,25,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587731521739096277,26,2,24,0,0,24,0,0,0.077,0.923,0.000,0.000,0.923,0.000,0.000,0.035,0.965,S,M,0,0
587732049481367605,48,44,4,1,1,2,0,0,0.917,0.083,0.021,0.021,0.042,0.000,0.000,0.917,0.083,E,M,0,0
588023240743583771,66,0,59,55,1,3,3,4,0.000,0.894,0.833,0.015,0.045,0.045,0.061,0.000,0.894,S,L,0,0
587736586050470194,53,41,6,2,2,2,6,0,0.774,0.113,0.038,0.038,0.038,0.113,0.000,0.768,0.119,U,L,0,0
588011103178719460,44,0,43,42,1,0,0,1,0.000,0.977,0.955,0.023,0.000,0.000,0.023,0.000,0.977,S,L,0,0
587738952024785076,38,23,12,2,4,6,3,0,0.605,0.316,0.053,0.105,0.158,0.079,0.000,0.280,0.602,U,L,0,0
588011101033136278,55,45,10,1,1,8,0,0,0.818,0.182,0.018,0.018,0.145,0.000,0.000,0.642,0.358,U,M,0,0
588017978913390943,38,5,32,1,26,5,1,0,0.132,0.842,0.026,0.684,0.132,0.026,0.000,0.074,0.899,S,L,0,0
587732135380975762,39,1,38,0,38,0,0,0,0.026,0.974,0.000,0.974,0.000,0.000,0.000,0.026,0.974,S,L,0,0
587729778512888118,51,42,7,2,0,5,2,0,0.824,0.137,0.039,0.000,0.098,0.039,0.000,0.763,0.196,U,M,0,0
587729386062479493,30,2,28,9,0,19,0,0,0.067,0.933,0.300,0.000,0.633,0.000,0.000,0.055,0.945,S,L,0,0
587738951494598754,24,5,15,9,0,6,3,1,0.208,0.625,0.375,0.000,0.250,0.125,0.042,0.063,0.748,U,L,0,0
587729408621281746,32,18,13,8,1,4,1,0,0.562,0.406,0.250,0.031,0.125,0.031,0.000,0.323,0.638,S,M,0,0
588017625609142398,26,0,26,0,26,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587730817365311634,27,0,26,1,25,0,1,0,0.000,0.963,0.037,0.926,0.000,0.037,0.000,0.000,0.963,S,L,0,0
587739382062973040,36,8,27,2,9,16,1,0,0.222,0.750,0.056,0.250,0.444,0.028,0.000,0.079,0.890,U,L,0,0
587724234251698206,20,12,7,0,0,7,1,0,0.600,0.350,0.000,0.000,0.350,0.050,0.000,0.349,0.587,U,M,0,0
588017111828398133,67,48,9,4,1,4,2,8,0.716,0.134,0.060,0.015,0.060,0.030,0.119,0.676,0.173,U,M,0,0
588017626682556572,27,6,3,0,0,3,0,18,0.222,0.111,0.000,0.000,0.111,0.000,0.667,0.209,0.121,U,M,1,1
587728949583675606,30,7,22,14,0,8,0,1,0.233,0.733,0.467,0.000,0.267,0.000,0.033,0.043,0.917,S,L,0,0
587739097519816800,60,27,33,5,2,26,0,0,0.450,0.550,0.083,0.033,0.433,0.000,0.000,0.112,0.888,S,L,0,0
587724650876633210,25,19,2,1,0,1,0,4,0.760,0.080,0.040,0.000,0.040,0.000,0.160,0.708,0.126,U,M,0,0
588017112369004667,26,23,2,1,1,0,1,0,0.885,0.077,0.038,0.038,0.000,0.038,0.000,0.859,0.102,U,M,0,0
587733398106734781,34,6,25,25,0,0,2,1,0.176,0.735,0.735,0.000,0.000,0.059,0.029,0.176,0.735,U,L,0,0
588023240205402302,71,1,70,1,69,0,0,0,0.014,0.986,0.014,0.972,0.000,0.000,0.000,0.006,0.994,S,L,0,0
588017991766835241,63,18,15,0,0,15,2,28,0.286,0.238,0.000,0.000,0.238,0.032,0.444,0.286,0.238,U,N,1,0
587735344799482061,23,0,20,0,18,2,1,2,0.000,0.870,0.000,0.783,0.087,0.043,0.087,0.000,0.870,S,L,0,0
587739827665109194,49,0,49,49,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017949894836330,53,19,31,22,0,9,3,0,0.358,0.585,0.415,0.000,0.170,0.057,0.000,0.149,0.783,U,L,0,0
588007005791781016,63,6,56,39,2,15,1,0,0.095,0.889,0.619,0.032,0.238,0.016,0.000,0.087,0.897,S,L,0,0
587732771579625616,26,0,25,24,0,1,1,0,0.000,0.962,0.923,0.000,0.038,0.038,0.000,0.000,0.962,S,L,0,0
587735348022739079,31,1,30,1,21,8,0,0,0.032,0.968,0.032,0.677,0.258,0.000,0.000,0.015,0.985,S,L,0,0
587729752750097048,50,21,26,19,1,6,3,0,0.420,0.520,0.380,0.020,0.120,0.060,0.000,0.090,0.822,S,L,0,0
588848900977655944,28,21,7,0,1,6,0,0,0.750,0.250,0.000,0.036,0.214,0.000,0.000,0.690,0.310,U,M,0,0
587731870170284174,55,51,2,0,1,1,1,1,0.927,0.036,0.000,0.018,0.018,0.018,0.018,0.918,0.046,E,M,0,0
587726014546903231,50,40,9,2,0,7,1,0,0.800,0.180,0.040,0.000,0.140,0.020,0.000,0.512,0.457,U,M,0,0
588011216986505365,68,61,6,0,0,6,1,0,0.897,0.088,0.000,0.000,0.088,0.015,0.000,0.774,0.208,U,M,0,0
587738947210182787,34,14,19,5,1,13,1,0,0.412,0.559,0.147,0.029,0.382,0.029,0.000,0.150,0.812,S,L,0,0
588017978873413917,27,5,21,18,1,2,1,0,0.185,0.778,0.667,0.037,0.074,0.037,0.000,0.069,0.891,S,L,0,0
588017569778761865,31,25,1,0,0,1,0,5,0.806,0.032,0.000,0.000,0.032,0.000,0.161,0.784,0.052,U,M,0,0
587725590382313640,33,31,2,0,1,1,0,0,0.939,0.061,0.000,0.030,0.030,0.000,0.000,0.912,0.088,E,M,0,0
587736620396839096,55,15,38,26,0,12,2,0,0.273,0.691,0.473,0.000,0.218,0.036,0.000,0.090,0.868,S,L,0,0
587730774946545834,33,1,29,23,1,5,2,1,0.030,0.879,0.697,0.030,0.152,0.061,0.030,0.017,0.892,S,L,0,0
588017626147324101,68,2,66,0,66,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.029,0.971,S,L,0,0
587722983892385949,28,17,9,1,2,6,2,0,0.607,0.321,0.036,0.071,0.214,0.071,0.000,0.347,0.559,U,M,0,0
587732702867095573,35,1,13,3,0,10,2,19,0.029,0.371,0.086,0.000,0.286,0.057,0.543,0.013,0.380,U,N,1,1
587729160048214252,30,0,30,28,1,1,0,0,0.000,1.000,0.933,0.033,0.033,0.000,0.000,0.000,1.000,S,L,0,0
587738947758391426,28,0,28,2,25,1,0,0,0.000,1.000,0.071,0.893,0.036,0.000,0.000,0.000,1.000,S,L,0,0
587739646205624462,73,2,70,0,70,0,0,1,0.027,0.959,0.000,0.959,0.000,0.000,0.014,0.022,0.964,S,L,0,0
588018055646544014,59,42,12,0,7,5,5,0,0.712,0.203,0.000,0.119,0.085,0.085,0.000,0.359,0.496,U,L,0,0
587739648889782429,29,0,29,0,29,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588011097799000155,31,0,31,31,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722981750407198,64,48,13,0,2,11,2,1,0.750,0.203,0.000,0.031,0.172,0.031,0.016,0.750,0.203,U,M,0,0
587725551195390142,59,24,33,5,1,27,2,0,0.407,0.559,0.085,0.017,0.458,0.034,0.000,0.146,0.810,U,L,0,0
587742010584072472,29,0,28,0,28,0,0,1,0.000,0.966,0.000,0.966,0.000,0.000,0.034,0.000,0.966,S,L,0,0
587739406781513755,28,0,26,1,25,0,0,2,0.000,0.929,0.036,0.893,0.000,0.000,0.071,0.000,0.929,S,L,0,0
587726032799203375,30,0,24,0,23,1,4,2,0.000,0.800,0.000,0.767,0.033,0.133,0.067,0.000,0.800,S,L,0,0
587730772799914185,59,40,4,0,3,1,3,12,0.678,0.068,0.000,0.051,0.017,0.051,0.203,0.630,0.106,U,M,0,0
587728879793602963,47,12,33,0,21,12,1,1,0.255,0.702,0.000,0.447,0.255,0.021,0.021,0.174,0.781,U,L,0,0
587736477059842313,68,2,66,44,0,22,0,0,0.029,0.971,0.647,0.000,0.324,0.000,0.000,0.010,0.990,S,L,0,0
587729229301219517,34,0,34,34,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735743692800480,35,21,13,0,0,13,1,0,0.600,0.371,0.000,0.000,0.371,0.029,0.000,0.600,0.371,U,M,0,0
587725039555510439,59,54,4,0,0,4,1,0,0.915,0.068,0.000,0.000,0.068,0.017,0.000,0.799,0.180,U,M,0,0
588297865261547602,57,55,1,0,0,1,1,0,0.965,0.018,0.000,0.000,0.018,0.018,0.000,0.946,0.036,E,M,0,0
588016841244606775,64,17,46,40,0,6,1,0,0.266,0.719,0.625,0.000,0.094,0.016,0.000,0.221,0.763,U,L,0,0
588010360698896440,42,1,41,1,30,10,0,0,0.024,0.976,0.024,0.714,0.238,0.000,0.000,0.024,0.976,S,L,0,0
588848900966777144,31,6,3,0,0,3,1,21,0.194,0.097,0.000,0.000,0.097,0.032,0.677,0.192,0.098,U,N,1,1
588017722255540381,53,12,15,9,0,6,4,22,0.226,0.283,0.170,0.000,0.113,0.075,0.415,0.181,0.317,U,N,1,0
587733079737106605,37,34,2,0,0,2,1,0,0.919,0.054,0.000,0.000,0.054,0.027,0.000,0.899,0.073,E,M,0,0
587736964533518463,30,0,30,28,1,1,0,0,0.000,1.000,0.933,0.033,0.033,0.000,0.000,0.000,1.000,S,L,0,0
587728906097918315,35,7,27,1,19,7,1,0,0.200,0.771,0.029,0.543,0.200,0.029,0.000,0.047,0.920,S,L,0,0
587725551199322256,28,0,27,0,27,0,1,0,0.000,0.964,0.000,0.964,0.000,0.036,0.000,0.000,0.964,S,L,0,0
587729160048214210,37,33,4,0,2,2,0,0,0.892,0.108,0.000,0.054,0.054,0.000,0.000,0.638,0.362,U,M,0,0
587726031712485491,32,1,31,30,0,1,0,0,0.031,0.969,0.938,0.000,0.031,0.000,0.000,0.027,0.973,S,L,0,0
587741490365137028,29,2,9,1,3,5,5,13,0.069,0.310,0.034,0.103,0.172,0.172,0.448,0.023,0.330,U,N,1,0
587735743694766495,33,2,31,29,0,2,0,0,0.061,0.939,0.879,0.000,0.061,0.000,0.000,0.017,0.983,S,L,0,0
588010360691163292,57,7,50,1,40,9,0,0,0.123,0.877,0.018,0.702,0.158,0.000,0.000,0.063,0.937,S,L,0,0
587739303149305957,23,0,23,1,22,0,0,0,0.000,1.000,0.043,0.957,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729773145096328,32,3,29,2,23,4,0,0,0.094,0.906,0.062,0.719,0.125,0.000,0.000,0.034,0.966,S,L,0,0
587730848497074996,35,19,15,1,2,12,1,0,0.543,0.429,0.029,0.057,0.343,0.029,0.000,0.543,0.429,U,M,0,0
587731885734822188,51,4,41,2,34,5,5,1,0.078,0.804,0.039,0.667,0.098,0.098,0.020,0.014,0.861,S,L,0,0
587732769984872554,22,18,1,0,0,1,3,0,0.818,0.045,0.000,0.000,0.045,0.136,0.000,0.783,0.077,U,M,0,0
587727226763608227,30,9,20,1,0,19,1,0,0.300,0.667,0.033,0.000,0.633,0.033,0.000,0.171,0.793,S,M,0,0
588018056202748365,38,6,31,29,1,1,0,1,0.158,0.816,0.763,0.026,0.026,0.000,0.026,0.099,0.874,S,L,0,0
587734623251136579,68,66,2,0,1,1,0,0,0.971,0.029,0.000,0.015,0.015,0.000,0.000,0.967,0.033,E,M,0,0
588848899933602148,27,24,3,0,1,2,0,0,0.889,0.111,0.000,0.037,0.074,0.000,0.000,0.787,0.213,U,M,0,0
587724198280822920,22,6,16,13,1,2,0,0,0.273,0.727,0.591,0.045,0.091,0.000,0.000,0.160,0.840,S,L,0,0
588017979425489000,57,39,11,6,0,5,7,0,0.684,0.193,0.105,0.000,0.088,0.123,0.000,0.342,0.453,U,L,0,0
587735349096087759,29,16,5,2,0,3,8,0,0.552,0.172,0.069,0.000,0.103,0.276,0.000,0.321,0.310,U,L,0,0
587738947209330853,38,4,13,4,4,5,5,16,0.105,0.342,0.105,0.105,0.132,0.132,0.421,0.068,0.366,U,N,1,0
587741489285431426,32,0,8,0,7,1,1,23,0.000,0.250,0.000,0.219,0.031,0.031,0.719,0.000,0.250,U,N,1,1
587726878352146581,60,11,45,1,24,20,2,2,0.183,0.750,0.017,0.400,0.333,0.033,0.033,0.077,0.851,S,L,0,0
587735241717317800,31,28,2,0,1,1,1,0,0.903,0.065,0.000,0.032,0.032,0.032,0.000,0.853,0.113,U,M,0,0
